# SOURCE: Instituto Nacional de Estadistica (INE), official register.
# TITLE:  Relación de municipios y códigos por comunidades autónomas y provincias a 1 de enero de 2026
# URL:    https://www.ine.es/daco/daco42/codmun/diccionario26.xlsx
# INE Last-Modified: Fri, 13 Mar 2026 06:35:44 GMT
# sha256: 07f8e8d64eba73fe9d425196fe82f4e09a9886a287abd650e88ca8d98dd49052
# GENERATED: 2026-08-04T02:15:21Z by scripts/build-ine-gazetteer.py -- DO NOT HAND-EDIT.
# LANDING PAGE: https://www.ine.es/dyngs/INEbase/es/operacion.htm?c=Estadistica_C&cid=1254736177031
# CONTENT: one row per municipality -- the primary official denomination.
#          Municipalities ONLY; this register contains no pedanias or
#          sub-municipal entities. `ine` is the 5-digit CPRO+CMUN code.

ine,municipio,provincia,nombre_ine
31008,Aguilar de Codés,Navarra,Aguilar de Codés
31009,Aibar,Navarra,Aibar/Oibar
31011,Allín,Navarra,Allín/Allin
31012,Allo,Navarra,Allo
31010,Altsasu,Navarra,Altsasu/Alsasua
31013,Améscoa Baja,Navarra,Améscoa Baja
31014,Ancín,Navarra,Ancín/Antzin
31015,Andosilla,Navarra,Andosilla
31016,Ansoáin,Navarra,Ansoáin/Antsoain
31017,Anue,Navarra,Anue
31018,Añorbe,Navarra,Añorbe
31019,Aoiz,Navarra,Aoiz/Agoitz
31020,Araitz,Navarra,Araitz
31025,Arakil,Navarra,Arakil
31021,Aranarache,Navarra,Aranarache/Aranaratxe
31023,Aranguren,Navarra,Aranguren
31024,Arano,Navarra,Arano
31022,Arantza,Navarra,Arantza
31026,Aras,Navarra,Aras
31027,Arbizu,Navarra,Arbizu
31028,Arce,Navarra,Arce/Artzi
31029,Los Arcos,Navarra,"Arcos, Los"
31030,Arellano,Navarra,Arellano
31031,Areso,Navarra,Areso
31032,Arguedas,Navarra,Arguedas
31033,Aria,Navarra,Aria
31034,Aribe,Navarra,Aribe
31035,Armañanzas,Navarra,Armañanzas
31036,Arróniz,Navarra,Arróniz
31037,Arruazu,Navarra,Arruazu
31038,Artajona,Navarra,Artajona
31039,Artazu,Navarra,Artazu
31040,Atetz,Navarra,Atetz
31058,Auritz,Navarra,Auritz/Burguete
31041,Ayegui,Navarra,Ayegui/Aiegi
31042,Azagra,Navarra,Azagra
31043,Azuelo,Navarra,Azuelo
31044,Bakaiku,Navarra,Bakaiku
31901,Barañáin,Navarra,Barañáin/Barañain
31045,Barásoain,Navarra,Barásoain
31046,Barbarin,Navarra,Barbarin
31047,Bargota,Navarra,Bargota
31048,Barillas,Navarra,Barillas
31049,Basaburua,Navarra,Basaburua
31050,Baztan,Navarra,Baztan
31137,Beintza-Labaien,Navarra,Beintza-Labaien
31051,Beire,Navarra,Beire
31052,Belascoáin,Navarra,Belascoáin
31250,Bera,Navarra,Bera
31053,Berbinzana,Navarra,Berbinzana
31905,Beriáin,Navarra,Beriáin
31902,Berrioplano,Navarra,Berrioplano/Berriobeiti
31903,Berriozar,Navarra,Berriozar
31054,Bertizarana,Navarra,Bertizarana
31055,Betelu,Navarra,Betelu
31253,Bidaurreta,Navarra,Bidaurreta
31056,Biurrun-Olcoz,Navarra,Biurrun-Olcoz
31057,Buñuel,Navarra,Buñuel
31059,Burgui,Navarra,Burgui/Burgi
31060,Burlada,Navarra,Burlada/Burlata
31061,El Busto,Navarra,"Busto, El"
31062,Cabanillas,Navarra,Cabanillas
31063,Cabredo,Navarra,Cabredo
31064,Cadreita,Navarra,Cadreita
31065,Caparroso,Navarra,Caparroso
31066,Cárcar,Navarra,Cárcar
31067,Carcastillo,Navarra,Carcastillo
31068,Cascante,Navarra,Cascante
31069,Cáseda,Navarra,Cáseda
31070,Castejón,Navarra,Castejón
31071,Castillonuevo,Navarra,Castillonuevo/Gazteluberri
31193,Cendea de Olza,Navarra,Cendea de Olza/Oltza Zendea
31072,Cintruénigo,Navarra,Cintruénigo
31074,Cirauqui,Navarra,Cirauqui/Zirauki
31075,Ciriza,Navarra,Ciriza/Ziritza
31076,Cizur,Navarra,Cizur
31077,Corella,Navarra,Corella
31078,Cortes,Navarra,Cortes
31079,Desojo,Navarra,Desojo
31080,Dicastillo,Navarra,Dicastillo
31081,Donamaria,Navarra,Donamaria
31221,Doneztebe,Navarra,Doneztebe/Santesteban
31083,Echarri,Navarra,Echarri/Etxarri
31087,Elgorriaga,Navarra,Elgorriaga
31089,Enériz,Navarra,Enériz/Eneritz
31090,Eratsun,Navarra,Eratsun
31091,Ergoiena,Navarra,Ergoiena
31092,Erro,Navarra,Erro
31094,Eslava,Navarra,Eslava
31095,Esparza de Salazar,Navarra,Esparza de Salazar/Espartza Zaraitzu
31096,Espronceda,Navarra,Espronceda
31097,Estella-Lizarra,Navarra,Estella-Lizarra
31098,Esteribar,Navarra,Esteribar
31099,Etayo,Navarra,Etayo
31082,Etxalar,Navarra,Etxalar
31084,Etxarri Aranatz,Navarra,Etxarri Aranatz
31085,Etxauri,Navarra,Etxauri
31100,Eulate,Navarra,Eulate
31101,Ezcabarte,Navarra,Ezcabarte
31093,Ezcároz,Navarra,Ezcároz/Ezkaroze
31102,Ezkurra,Navarra,Ezkurra
31103,Ezprogui,Navarra,Ezprogui
31104,Falces,Navarra,Falces
31105,Fitero,Navarra,Fitero
31106,Fontellas,Navarra,Fontellas
31107,Funes,Navarra,Funes
31108,Fustiñana,Navarra,Fustiñana
31109,Galar,Navarra,Galar
31110,Gallipienzo,Navarra,Gallipienzo/Galipentzu
31111,Gallués,Navarra,Gallués/Galoze
31112,Garaioa,Navarra,Garaioa
31113,Garde,Navarra,Garde
31114,Garínoain,Navarra,Garínoain
31115,Garralda,Navarra,Garralda
31116,Genevilla,Navarra,Genevilla
31117,Goizueta,Navarra,Goizueta
31119,Güesa,Navarra,Güesa/Gorza
31120,Guesálaz,Navarra,Guesálaz/Gesalatz
31121,Guirguillano,Navarra,Guirguillano
31256,Hiriberri,Navarra,Hiriberri/Villanueva de Aezkoa
31122,Huarte,Navarra,Huarte/Uharte
31124,Ibargoiti,Navarra,Ibargoiti
31259,Igantzi,Navarra,Igantzi
31125,Igúzquiza,Navarra,Igúzquiza
31126,Imotz,Navarra,Imotz
31127,Irañeta,Navarra,Irañeta
31904,Irurtzun,Navarra,Irurtzun
31128,Isaba,Navarra,Isaba/Izaba
31129,Ituren,Navarra,Ituren
31130,Iturmendi,Navarra,Iturmendi
31131,Iza,Navarra,Iza/Itza
31132,Izagaondoa,Navarra,Izagaondoa
31133,Izalzu,Navarra,Izalzu/Itzaltzu
31134,Jaurrieta,Navarra,Jaurrieta
31135,Javier,Navarra,Javier
31136,Juslapeña,Navarra,Juslapeña/Txulapain
31138,Lakuntza,Navarra,Lakuntza
31139,Lana,Navarra,Lana
31140,Lantz,Navarra,Lantz
31141,Lapoblación,Navarra,Lapoblación
31142,Larraga,Navarra,Larraga
31143,Larraona,Navarra,Larraona
31144,Larraun,Navarra,Larraun
31145,Lazagurría,Navarra,Lazagurría
31146,Leache,Navarra,Leache/Leatxe
31147,Legarda,Navarra,Legarda
31148,Legaria,Navarra,Legaria
31149,Leitza,Navarra,Leitza
31908,Lekunberri,Navarra,Lekunberri
31150,Leoz,Navarra,Leoz/Leotz
31151,Lerga,Navarra,Lerga
31152,Lerín,Navarra,Lerín
31153,Lesaka,Navarra,Lesaka
31154,Lezaun,Navarra,Lezaun
31155,Liédena,Navarra,Liédena
31156,Lizoain-Arriasgoiti,Navarra,Lizoain-Arriasgoiti/Lizoainibar-Arriasgoiti
31157,Lodosa,Navarra,Lodosa
31158,Lónguida,Navarra,Lónguida/Longida
31159,Lumbier,Navarra,Lumbier
31160,Luquin,Navarra,Luquin
31248,Luzaide,Navarra,Luzaide/Valcarlos
31161,Mañeru,Navarra,Mañeru
31162,Marañón,Navarra,Marañón
31163,Marcilla,Navarra,Marcilla
31164,Mélida,Navarra,Mélida
31165,Mendavia,Navarra,Mendavia
31166,Mendaza,Navarra,Mendaza
31167,Mendigorria,Navarra,Mendigorria
31168,Metauten,Navarra,Metauten
31169,Milagro,Navarra,Milagro
31170,Mirafuentes,Navarra,Mirafuentes
31171,Miranda de Arga,Navarra,Miranda de Arga
31172,Monreal,Navarra,Monreal/Elo
31173,Monteagudo,Navarra,Monteagudo
31174,Morentin,Navarra,Morentin
31175,Mues,Navarra,Mues
31176,Murchante,Navarra,Murchante
31177,Murieta,Navarra,Murieta
31178,Murillo el Cuende,Navarra,Murillo el Cuende
31179,Murillo el Fruto,Navarra,Murillo el Fruto
31180,Muruzábal,Navarra,Muruzábal
31181,Navascués,Navarra,Navascués/Nabaskoze
31182,Nazar,Navarra,Nazar
31183,Obanos,Navarra,Obanos
31185,Ochagavía,Navarra,Ochagavía/Otsagabia
31184,Oco,Navarra,Oco
31186,Odieta,Navarra,Odieta
31187,Oiz,Navarra,Oiz
31188,Olaibar,Navarra,Olaibar
31189,Olazti,Navarra,Olazti/Olazagutía
31190,Olejua,Navarra,Olejua
31191,Olite,Navarra,Olite/Erriberri
31192,Olóriz,Navarra,Olóriz/Oloritz
31195,Orbaizeta,Navarra,Orbaizeta
31196,Orbara,Navarra,Orbara
31197,Orísoain,Navarra,Orísoain
31906,Orkoien,Navarra,Orkoien
31198,Oronz,Navarra,Oronz/Orontze
31199,Oroz-Betelu,Navarra,Oroz-Betelu/Orotz-Betelu
31211,Orreaga,Navarra,Orreaga/Roncesvalles
31200,Oteiza,Navarra,Oteiza
31201,Pamplona,Navarra,Pamplona/Iruña
31202,Peralta,Navarra,Peralta/Azkoien
31203,Petilla de Aragón,Navarra,Petilla de Aragón
31204,Piedramillera,Navarra,Piedramillera
31205,Pitillas,Navarra,Pitillas
31206,Puente la Reina,Navarra,Puente la Reina/Gares
31207,Pueyo,Navarra,Pueyo/Puiu
31208,Ribaforada,Navarra,Ribaforada
31209,Romanzado,Navarra,Romanzado/Erromantzatua
31210,Roncal,Navarra,Roncal/Erronkari
31212,Sada,Navarra,Sada
31213,Saldías,Navarra,Saldías
31214,Salinas de Oro,Navarra,Salinas de Oro/Jaitz
31215,San Adrián,Navarra,San Adrián
31217,San Martín de Unx,Navarra,San Martín de Unx
31216,Sangüesa,Navarra,Sangüesa/Zangoza
31219,Sansol,Navarra,Sansol
31220,Santacara,Navarra,Santacara
31222,Sarriés,Navarra,Sarriés/Sartze
31223,Sartaguda,Navarra,Sartaguda
31224,Sesma,Navarra,Sesma
31225,Sorlada,Navarra,Sorlada
31226,Sunbilla,Navarra,Sunbilla
31227,Tafalla,Navarra,Tafalla
31228,Tiebas-Muruarte de Reta,Navarra,Tiebas-Muruarte de Reta
31229,Tirapu,Navarra,Tirapu
31230,Torralba del Río,Navarra,Torralba del Río
31231,Torres del Río,Navarra,Torres del Río
31232,Tudela,Navarra,Tudela
31233,Tulebras,Navarra,Tulebras
31234,Ucar,Navarra,Ucar
31123,Uharte Arakil,Navarra,Uharte Arakil
31235,Ujué,Navarra,Ujué/Uxue
31236,Ultzama,Navarra,Ultzama
31237,Unciti,Navarra,Unciti
31238,Unzué,Navarra,Unzué/Untzue
31239,Urdazubi,Navarra,Urdazubi/Urdax
31240,Urdiain,Navarra,Urdiain
31241,Urraul Alto,Navarra,Urraul Alto
31242,Urraul Bajo,Navarra,Urraul Bajo
31244,Urroz,Navarra,Urroz
31243,Urroz-Villa,Navarra,Urroz-Villa
31245,Urzainqui,Navarra,Urzainqui/Urzainki
31246,Uterga,Navarra,Uterga
31247,Uztárroz,Navarra,Uztárroz/Uztarroze
31118,Val de Goñi,Navarra,Val de Goñi/Goñerri
31086,Valle de Egüés,Navarra,Valle de Egüés/Eguesibar
31088,Valle de Elorz,Navarra,Valle de Elorz/Elortzibar
31194,Valle de Ollo,Navarra,Valle de Ollo/Ollaran
31260,Valle de Yerri,Navarra,Valle de Yerri/Deierri
31249,Valtierra,Navarra,Valtierra
31251,Viana,Navarra,Viana
31252,Vidángoz,Navarra,Vidángoz/Bidankoze
31254,Villafranca,Navarra,Villafranca
31255,Villamayor de Monjardín,Navarra,Villamayor de Monjardín
31257,Villatuerta,Navarra,Villatuerta
31258,Villava,Navarra,Villava/Atarrabia
31261,Yesa,Navarra,Yesa
31262,Zabalza,Navarra,Zabalza/Zabaltza
31073,Ziordia,Navarra,Ziordia
31907,Zizur Mayor,Navarra,Zizur Mayor/Zizur Nagusia
31263,Zubieta,Navarra,Zubieta
31264,Zugarramurdi,Navarra,Zugarramurdi
31265,Zúñiga,Navarra,Zúñiga
32001,Allariz,Ourense,Allariz
32002,Amoeiro,Ourense,Amoeiro
32003,A Arnoia,Ourense,"Arnoia, A"
32004,Avión,Ourense,Avión
32005,Baltar,Ourense,Baltar
32006,Bande,Ourense,Bande
32007,Baños de Molgas,Ourense,Baños de Molgas
32008,Barbadás,Ourense,Barbadás
32009,O Barco de Valdeorras,Ourense,"Barco de Valdeorras, O"
32010,Beade,Ourense,Beade
32011,Beariz,Ourense,Beariz
32012,Os Blancos,Ourense,"Blancos, Os"
32013,Boborás,Ourense,Boborás
32014,A Bola,Ourense,"Bola, A"
32015,O Bolo,Ourense,"Bolo, O"
32016,Calvos de Randín,Ourense,Calvos de Randín
32018,Carballeda de Avia,Ourense,Carballeda de Avia
32017,Carballeda de Valdeorras,Ourense,Carballeda de Valdeorras
32019,O Carballiño,Ourense,"Carballiño, O"
32020,Cartelle,Ourense,Cartelle
32022,Castrelo de Miño,Ourense,Castrelo de Miño
32021,Castrelo do Val,Ourense,Castrelo do Val
32023,Castro Caldelas,Ourense,Castro Caldelas
32024,Celanova,Ourense,Celanova
32025,Cenlle,Ourense,Cenlle
32029,Chandrexa de Queixa,Ourense,Chandrexa de Queixa
32026,Coles,Ourense,Coles
32027,Cortegada,Ourense,Cortegada
32028,Cualedro,Ourense,Cualedro
32030,Entrimo,Ourense,Entrimo
32031,Esgos,Ourense,Esgos
32033,Gomesende,Ourense,Gomesende
32034,A Gudiña,Ourense,"Gudiña, A"
32035,O Irixo,Ourense,"Irixo, O"
32038,Larouco,Ourense,Larouco
32039,Laza,Ourense,Laza
32040,Leiro,Ourense,Leiro
32041,Lobeira,Ourense,Lobeira
32042,Lobios,Ourense,Lobios
32043,Maceda,Ourense,Maceda
32044,Manzaneda,Ourense,Manzaneda
32045,Maside,Ourense,Maside
32046,Melón,Ourense,Melón
32047,A Merca,Ourense,"Merca, A"
32048,A Mezquita,Ourense,"Mezquita, A"
32049,Montederramo,Ourense,Montederramo
32050,Monterrei,Ourense,Monterrei
32051,Muíños,Ourense,Muíños
32052,Nogueira de Ramuín,Ourense,Nogueira de Ramuín
32053,Oímbra,Ourense,Oímbra
32054,Ourense,Ourense,Ourense
32055,Paderne de Allariz,Ourense,Paderne de Allariz
32056,Padrenda,Ourense,Padrenda
32057,Parada de Sil,Ourense,Parada de Sil
32058,O Pereiro de Aguiar,Ourense,"Pereiro de Aguiar, O"
32059,A Peroxa,Ourense,"Peroxa, A"
32060,Petín,Ourense,Petín
32061,Piñor,Ourense,Piñor
32063,A Pobra de Trives,Ourense,"Pobra de Trives, A"
32064,Pontedeva,Ourense,Pontedeva
32062,Porqueira,Ourense,Porqueira
32065,Punxín,Ourense,Punxín
32066,Quintela de Leirado,Ourense,Quintela de Leirado
32067,Rairiz de Veiga,Ourense,Rairiz de Veiga
32068,Ramirás,Ourense,Ramirás
32069,Ribadavia,Ourense,Ribadavia
32071,Riós,Ourense,Riós
32072,A Rúa,Ourense,"Rúa, A"
32073,Rubiá,Ourense,Rubiá
32074,San Amaro,Ourense,San Amaro
32075,San Cibrao das Viñas,Ourense,San Cibrao das Viñas
32076,San Cristovo de Cea,Ourense,San Cristovo de Cea
32070,San Xoán de Río,Ourense,San Xoán de Río
32077,Sandiás,Ourense,Sandiás
32078,Sarreaus,Ourense,Sarreaus
32079,Taboadela,Ourense,Taboadela
32080,A Teixeira,Ourense,"Teixeira, A"
32081,Toén,Ourense,Toén
32082,Trasmiras,Ourense,Trasmiras
32083,A Veiga,Ourense,"Veiga, A"
32084,Verea,Ourense,Verea
32085,Verín,Ourense,Verín
32086,Viana do Bolo,Ourense,Viana do Bolo
32087,Vilamarín,Ourense,Vilamarín
32088,Vilamartín de Valdeorras,Ourense,Vilamartín de Valdeorras
32089,Vilar de Barrio,Ourense,Vilar de Barrio
32090,Vilar de Santos,Ourense,Vilar de Santos
32091,Vilardevós,Ourense,Vilardevós
32092,Vilariño de Conso,Ourense,Vilariño de Conso
32032,Xinzo de Limia,Ourense,Xinzo de Limia
32036,Xunqueira de Ambía,Ourense,Xunqueira de Ambía
32037,Xunqueira de Espadanedo,Ourense,Xunqueira de Espadanedo
33001,Allande,Asturias,Allande
33002,Aller,Asturias,Aller
33003,Amieva,Asturias,Amieva
33004,Avilés,Asturias,Avilés
33005,Belmonte de Miranda,Asturias,Belmonte de Miranda
33006,Bimenes,Asturias,Bimenes
33007,Boal,Asturias,Boal
33008,Cabrales,Asturias,Cabrales
33009,Cabranes,Asturias,Cabranes
33010,Candamo,Asturias,Candamo
33012,Cangas de Onís,Asturias,Cangas de Onís
33011,Cangas del Narcea,Asturias,Cangas del Narcea
33013,Caravia,Asturias,Caravia
33014,Carreño,Asturias,Carreño
33015,Caso,Asturias,Caso
33016,Castrillón,Asturias,Castrillón
33017,Castropol,Asturias,Castropol
33018,Coaña,Asturias,Coaña
33019,Colunga,Asturias,Colunga
33020,Corvera de Asturias,Asturias,Corvera de Asturias
33021,Cudillero,Asturias,Cudillero
33022,Degaña,Asturias,Degaña
33023,El Franco,Asturias,"Franco, El"
33024,Gijón,Asturias,Gijón
33025,Gozón,Asturias,Gozón
33026,Grado,Asturias,Grado
33027,Grandas de Salime,Asturias,Grandas de Salime
33028,Ibias,Asturias,Ibias
33029,Illano,Asturias,Illano
33030,Illas,Asturias,Illas
33031,Langreo,Asturias,Langreo
33032,Laviana,Asturias,Laviana
33033,Lena,Asturias,Lena
33035,Llanera,Asturias,Llanera
33036,Llanes,Asturias,Llanes
33037,Mieres,Asturias,Mieres
33038,Morcín,Asturias,Morcín
33039,Muros de Nalón,Asturias,Muros de Nalón
33040,Nava,Asturias,Nava
33041,Navia,Asturias,Navia
33042,Noreña,Asturias,Noreña
33043,Onís,Asturias,Onís
33044,Oviedo,Asturias,Oviedo
33045,Parres,Asturias,Parres
33046,Peñamellera Alta,Asturias,Peñamellera Alta
33047,Peñamellera Baja,Asturias,Peñamellera Baja
33048,Pesoz,Asturias,Pesoz
33049,Piloña,Asturias,Piloña
33050,Ponga,Asturias,Ponga
33051,Pravia,Asturias,Pravia
33052,Proaza,Asturias,Proaza
33053,Quirós,Asturias,Quirós
33054,Las Regueras,Asturias,"Regueras, Las"
33055,Ribadedeva,Asturias,Ribadedeva
33056,Ribadesella,Asturias,Ribadesella
33057,Ribera de Arriba,Asturias,Ribera de Arriba
33058,Riosa,Asturias,Riosa
33059,Salas,Asturias,Salas
33061,San Martín de Oscos,Asturias,San Martín de Oscos
33060,San Martín del Rey Aurelio,Asturias,San Martín del Rey Aurelio
33063,San Tirso de Abres,Asturias,San Tirso de Abres
33062,Santa Eulalia de Oscos,Asturias,Santa Eulalia de Oscos
33064,Santo Adriano,Asturias,Santo Adriano
33065,Sariego,Asturias,Sariego
33066,Siero,Asturias,Siero
33067,Sobrescobio,Asturias,Sobrescobio
33068,Somiedo,Asturias,Somiedo
33069,Soto del Barco,Asturias,Soto del Barco
33070,Tapia de Casariego,Asturias,Tapia de Casariego
33071,Taramundi,Asturias,Taramundi
33072,Teverga,Asturias,Teverga
33073,Tineo,Asturias,Tineo
33034,Valdés,Asturias,Valdés
33074,Vegadeo,Asturias,Vegadeo
33075,Villanueva de Oscos,Asturias,Villanueva de Oscos
33076,Villaviciosa,Asturias,Villaviciosa
33077,Villayón,Asturias,Villayón
33078,Yernes y Tameza,Asturias,Yernes y Tameza
34001,Abarca de Campos,Palencia,Abarca de Campos
34003,Abia de las Torres,Palencia,Abia de las Torres
34004,Aguilar de Campoo,Palencia,Aguilar de Campoo
34005,Alar del Rey,Palencia,Alar del Rey
34006,Alba de Cerrato,Palencia,Alba de Cerrato
34009,Amayuelas de Arriba,Palencia,Amayuelas de Arriba
34010,Ampudia,Palencia,Ampudia
34011,Amusco,Palencia,Amusco
34012,Antigüedad,Palencia,Antigüedad
34015,Arconada,Palencia,Arconada
34017,Astudillo,Palencia,Astudillo
34018,Autilla del Pino,Palencia,Autilla del Pino
34019,Autillo de Campos,Palencia,Autillo de Campos
34020,Ayuela,Palencia,Ayuela
34022,Baltanás,Palencia,Baltanás
34024,Baquerín de Campos,Palencia,Baquerín de Campos
34025,Bárcena de Campos,Palencia,Bárcena de Campos
34027,Barruelo de Santullán,Palencia,Barruelo de Santullán
34028,Báscones de Ojeda,Palencia,Báscones de Ojeda
34029,Becerril de Campos,Palencia,Becerril de Campos
34031,Belmonte de Campos,Palencia,Belmonte de Campos
34032,Berzosilla,Palencia,Berzosilla
34033,Boada de Campos,Palencia,Boada de Campos
34035,Boadilla de Rioseco,Palencia,Boadilla de Rioseco
34034,Boadilla del Camino,Palencia,Boadilla del Camino
34036,Brañosera,Palencia,Brañosera
34037,Buenavista de Valdavia,Palencia,Buenavista de Valdavia
34038,Bustillo de la Vega,Palencia,Bustillo de la Vega
34039,Bustillo del Páramo de Carrión,Palencia,Bustillo del Páramo de Carrión
34041,Calahorra de Boedo,Palencia,Calahorra de Boedo
34042,Calzada de los Molinos,Palencia,Calzada de los Molinos
34045,Capillas,Palencia,Capillas
34046,Cardeñosa de Volpejera,Palencia,Cardeñosa de Volpejera
34047,Carrión de los Condes,Palencia,Carrión de los Condes
34048,Castil de Vela,Palencia,Castil de Vela
34049,Castrejón de la Peña,Palencia,Castrejón de la Peña
34050,Castrillo de Don Juan,Palencia,Castrillo de Don Juan
34051,Castrillo de Onielo,Palencia,Castrillo de Onielo
34052,Castrillo de Villavega,Palencia,Castrillo de Villavega
34053,Castromocho,Palencia,Castromocho
34055,Cervatos de la Cueza,Palencia,Cervatos de la Cueza
34056,Cervera de Pisuerga,Palencia,Cervera de Pisuerga
34057,Cevico de la Torre,Palencia,Cevico de la Torre
34058,Cevico Navero,Palencia,Cevico Navero
34059,Cisneros,Palencia,Cisneros
34060,Cobos de Cerrato,Palencia,Cobos de Cerrato
34061,Collazos de Boedo,Palencia,Collazos de Boedo
34062,Congosto de Valdavia,Palencia,Congosto de Valdavia
34063,Cordovilla la Real,Palencia,Cordovilla la Real
34066,Cubillas de Cerrato,Palencia,Cubillas de Cerrato
34067,Dehesa de Montejo,Palencia,Dehesa de Montejo
34068,Dehesa de Romanos,Palencia,Dehesa de Romanos
34069,Dueñas,Palencia,Dueñas
34070,Espinosa de Cerrato,Palencia,Espinosa de Cerrato
34071,Espinosa de Villagonzalo,Palencia,Espinosa de Villagonzalo
34072,Frechilla,Palencia,Frechilla
34073,Fresno del Río,Palencia,Fresno del Río
34074,Frómista,Palencia,Frómista
34076,Fuentes de Nava,Palencia,Fuentes de Nava
34077,Fuentes de Valdepero,Palencia,Fuentes de Valdepero
34079,Grijota,Palencia,Grijota
34080,Guardo,Palencia,Guardo
34081,Guaza de Campos,Palencia,Guaza de Campos
34082,Hérmedes de Cerrato,Palencia,Hérmedes de Cerrato
34083,Herrera de Pisuerga,Palencia,Herrera de Pisuerga
34084,Herrera de Valdecañas,Palencia,Herrera de Valdecañas
34086,Hontoria de Cerrato,Palencia,Hontoria de Cerrato
34087,Hornillos de Cerrato,Palencia,Hornillos de Cerrato
34088,Husillos,Palencia,Husillos
34089,Itero de la Vega,Palencia,Itero de la Vega
34091,Lagartos,Palencia,Lagartos
34092,Lantadilla,Palencia,Lantadilla
34094,Ledigos,Palencia,Ledigos
34903,Loma de Ucieza,Palencia,Loma de Ucieza
34096,Lomas,Palencia,Lomas
34098,Magaz de Pisuerga,Palencia,Magaz de Pisuerga
34099,Manquillos,Palencia,Manquillos
34100,Mantinos,Palencia,Mantinos
34101,Marcilla de Campos,Palencia,Marcilla de Campos
34102,Mazariegos,Palencia,Mazariegos
34103,Mazuecos de Valdeginate,Palencia,Mazuecos de Valdeginate
34104,Melgar de Yuso,Palencia,Melgar de Yuso
34106,Meneses de Campos,Palencia,Meneses de Campos
34107,Micieces de Ojeda,Palencia,Micieces de Ojeda
34108,Monzón de Campos,Palencia,Monzón de Campos
34109,Moratinos,Palencia,Moratinos
34110,Mudá,Palencia,Mudá
34112,Nogal de las Huertas,Palencia,Nogal de las Huertas
34113,Olea de Boedo,Palencia,Olea de Boedo
34114,Olmos de Ojeda,Palencia,Olmos de Ojeda
34116,Osornillo,Palencia,Osornillo
34901,Osorno la Mayor,Palencia,Osorno la Mayor
34120,Palencia,Palencia,Palencia
34121,Palenzuela,Palencia,Palenzuela
34122,Páramo de Boedo,Palencia,Páramo de Boedo
34123,Paredes de Nava,Palencia,Paredes de Nava
34124,Payo de Ojeda,Palencia,Payo de Ojeda
34125,Pedraza de Campos,Palencia,Pedraza de Campos
34126,Pedrosa de la Vega,Palencia,Pedrosa de la Vega
34127,Perales,Palencia,Perales
34904,La Pernía,Palencia,"Pernía, La"
34129,Pino del Río,Palencia,Pino del Río
34130,Piña de Campos,Palencia,Piña de Campos
34131,Población de Arroyo,Palencia,Población de Arroyo
34132,Población de Campos,Palencia,Población de Campos
34133,Población de Cerrato,Palencia,Población de Cerrato
34134,Polentinos,Palencia,Polentinos
34135,Pomar de Valdivia,Palencia,Pomar de Valdivia
34136,Poza de la Vega,Palencia,Poza de la Vega
34137,Pozo de Urama,Palencia,Pozo de Urama
34139,Prádanos de Ojeda,Palencia,Prádanos de Ojeda
34140,La Puebla de Valdavia,Palencia,"Puebla de Valdavia, La"
34141,Quintana del Puente,Palencia,Quintana del Puente
34143,Quintanilla de Onsoña,Palencia,Quintanilla de Onsoña
34146,Reinoso de Cerrato,Palencia,Reinoso de Cerrato
34147,Renedo de la Vega,Palencia,Renedo de la Vega
34149,Requena de Campos,Palencia,Requena de Campos
34151,Respenda de la Peña,Palencia,Respenda de la Peña
34152,Revenga de Campos,Palencia,Revenga de Campos
34154,Revilla de Collazos,Palencia,Revilla de Collazos
34155,Ribas de Campos,Palencia,Ribas de Campos
